account_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
4361,66,99,33,132,328,427,361,229,295,369,1244013,1236070,1175971,999306,930059,926151,911527,908351,895139,797345,0,33,2,7,8,5,66,20,12,6,77271216,7380598,4792029,4613143,3735148,3528578,3188929,3094153,3075674,2666496
4413,177,236,354,295,59,585,526,703,644,118,1625516,1610503,1461451,1442597,1429974,1386325,1364509,1356228,1335637,1312415,0,1,59,5,9,8,12,60,7,118,69967386,6448096,6372483,4543402,4228683,4190107,4052046,3985258,3946458,3232893
4414,378,315,252,126,189,441,63,436,373,504,814028,785654,752095,738114,728908,678964,543010,522184,491863,463338,0,1,2,4,11,6,63,7,8,126,61247846,11410235,4642519,3469110,3031309,2998054,2507268,1821404,1819647,1777254
4415,82,164,123,205,41,366,288,325,490,407,975378,946651,848606,844211,842033,689401,666715,654324,644154,629872,0,5,41,1,6,4,82,3,2,7,57568525,5002287,4035338,3809193,2538421,2457981,2453654,2235366,2098516,1911175
4423,88,313,135,401,274,314,476,44,222,533,756170,624813,595329,555210,548332,492669,481224,466143,462019,448527,0,3,1,4,2,12,14,5,6,8,51322508,9885096,9397830,9012116,5648716,4240268,4175196,3834740,3311168,3044062
4427,198,264,132,330,396,985,959,66,462,919,795236,727045,722575,713859,610564,554844,527950,501042,487784,444409,0,2,1,5,66,3,4,132,9,8,35167371,4457842,4020701,3392710,2354757,2191611,2118037,1810628,1610390,1531840
4447,61,213,122,364,30,244,274,366,328,70,621179,590439,543745,497854,496416,492699,470737,456973,454939,445939,0,2,1,3,7,8,4,30,11,5,37779826,5328837,4318153,3753379,3677104,3643322,3151854,2655238,2653134,2536761
4448,896,0,550,624,357,153,435,439,198,406,791096,768369,725739,694005,682227,680334,667653,667193,641341,623661,0,1,6,2,11,29,8,5,13,26,126196702,21440018,11054493,9757645,8616407,7470390,6650573,6410459,5705805,5254770
4456,55,83,301,137,109,131,136,220,26,19,547218,505036,490540,462674,459666,450360,445993,438574,425105,386526,0,1,3,6,2,5,19,17,15,27,54571820,7694083,5469414,4351352,3620848,3312138,3256338,2499014,2349867,2232264
4462,111,257,437,97,108,190,375,436,413,166,624073,580829,577368,534003,469009,463083,450847,437805,435572,424165,0,1,3,2,6,13,11,10,4,12,28266355,8904677,6286404,5319735,5298324,4662340,4296755,3313148,3285345,3104498
4467,40,100,20,80,179,299,120,159,239,219,362819,317902,269154,263746,262684,255382,251055,246668,244783,230923,0,2,20,3,5,4,1,6,40,7,18429536,2377751,1615051,1466237,1163397,1055702,995862,955635,898590,845832
4473,114,152,190,76,38,228,77,270,416,425,927518,868372,824712,718530,705407,624195,604018,580965,572643,558345,0,2,1,3,7,38,4,5,6,76,63723776,5158743,4330112,3843253,3687927,3217471,2846337,2480889,2167253,1678596
4476,245,147,196,98,294,731,584,682,49,633,725390,695519,649073,600879,554768,509943,496278,477309,466290,457944,0,4,49,9,1,6,3,7,98,17,38647309,2880486,2205278,2063061,2035201,1986566,1688519,1572753,1428775,1297345
4503,48,620,334,477,572,239,143,668,429,523,1086010,997965,991036,972786,927358,843907,838179,821722,757114,738117,0,1,5,9,2,48,7,6,12,3,71060031,10186150,8800928,7847181,6116673,5560298,5266112,5176717,5147472,5098188
4533,179,160,147,163,0,66,212,81,65,80,443702,433438,409736,408268,402823,379104,347039,341231,336262,314991,0,1,5,3,16,13,18,8,9,29,22216235,5701990,3220833,2442756,1905669,1712780,1543396,1416927,1111746,873774
4550,66,44,88,240,110,262,196,218,174,319,245311,229277,198890,158739,150251,147272,140884,138916,134225,125503,0,4,5,8,6,2,44,14,3,22,15499639,1353724,799308,727497,711235,670353,607257,493862,492301,471462
4576,132,198,264,396,330,462,66,655,589,523,1241843,1210278,1207702,1168424,1162578,999642,929627,852434,849051,839194,0,66,3,1,6,7,132,2,8,10,69794074,4686204,4289660,3851967,3615527,3306041,3194052,2761134,2479238,2300955
4580,371,312,685,260,157,311,368,156,421,258,908940,782339,725069,713499,697961,695888,667941,646288,645984,642018,0,2,6,5,4,1,16,13,9,3,66264012,10084848,8686936,7259891,6072065,5766077,5508100,5211096,5146247,4321335
4585,328,268,298,418,60,388,120,358,448,238,384211,372108,371966,366524,348700,341835,325799,322385,308064,301345,0,3,4,1,5,2,6,8,30,11,33812958,3153584,2301832,1917975,1758782,1687883,1356009,1316196,1257041,1236628
4616,30,181,165,160,213,61,176,141,60,138,444179,352660,331414,306597,306343,297095,294251,294126,293433,291923,0,1,3,2,5,7,6,11,9,30,28114643,5191190,4425646,3538520,3446453,2513132,1951221,1939440,1116000,1000441
4618,142,290,410,59,300,143,55,232,31,432,532687,488893,430036,373843,371852,361227,360326,356593,351260,339458,0,1,3,4,2,6,5,15,9,20,18445847,9499659,7420427,6173497,4523539,3196095,3174048,2283999,2278625,2175499
4626,396,335,213,305,61,274,122,244,427,366,1024380,803703,716237,697140,630072,625685,605043,582218,565955,547850,0,2,4,1,9,14,10,28,17,26,34126942,8019454,5806368,5508204,4585346,3321053,3262144,2775068,2643996,2485305
4631,72,96,120,48,262,238,286,122,146,98,479669,478130,401099,394806,357217,343209,333686,323363,316576,309696,0,1,2,3,4,5,7,9,6,24,40544644,8533936,4695642,4498793,4196969,3410005,2205940,1911986,1380984,1380307
4650,76,38,114,77,492,454,530,463,309,193,415186,407592,341675,316927,304773,251970,250728,246675,245191,242810,0,1,5,3,4,6,38,10,11,12,26434628,5178376,2756035,2103438,1761843,1746176,1678479,1535437,1355254,1327139
4660,23,69,115,46,182,140,92,138,161,228,912105,718323,651318,635295,611758,603818,583520,572392,568394,546962,0,3,23,2,1,5,46,4,69,9,28988191,5885918,4419682,2533351,2380132,2081722,1453557,1443830,1255018,1234412
4681,120,160,200,240,80,40,558,518,437,598,775491,763018,750990,603920,567531,557923,550221,529838,509462,508416,0,1,6,5,4,40,7,3,13,8,44735987,3226179,2913013,2846042,2682306,2652832,1997056,1929041,1878601,1815809
4715,26,104,130,52,78,317,258,156,284,310,1515786,974003,963991,961761,943778,905762,849828,818799,784336,773148,0,26,4,3,2,7,52,8,11,9,45234900,7154655,5660426,3809949,3454374,2919062,2680135,2596256,2587774,2457252
4725,60,40,80,279,259,81,299,61,139,120,672447,666136,546770,497867,488644,471104,463526,454885,454069,451015,0,1,2,20,4,40,60,21,41,6,13576387,4513492,3256655,2060553,1709189,1686792,1163156,806457,749840,702877
4727,92,138,46,276,230,184,456,502,410,322,1936984,1627691,1370979,1258019,1207892,1069916,974591,946574,941701,915195,0,1,46,8,7,92,9,16,5,4,77470768,9219200,6388326,5741005,4987614,4880690,4422132,4061476,3979547,3939749
4746,201,290,67,45,22,312,212,322,112,223,620511,584557,544905,542142,538817,512267,493604,469943,465314,445545,0,2,1,3,4,5,22,24,8,13,37685402,7816148,4567191,4558946,4162107,4030501,3660615,2628427,2510899,2498102
4774,177,118,236,59,526,467,295,880,472,585,1767238,1736433,1549695,1212394,1031875,1000789,998002,984841,950474,924856,0,1,59,2,118,11,7,10,12,5,74120965,11696554,5645809,5494277,4253713,4114331,3964862,3908798,3849441,3733984
4784,32,48,80,65,175,16,64,49,195,127,566571,462786,452753,438340,435857,422268,412725,398329,384660,379493,0,1,2,16,4,32,5,3,48,49,30096082,2810770,2566028,2384097,1761814,1675105,1198937,982942,858668,804779
4794,48,24,72,262,286,144,168,96,166,359,519923,445821,405225,351543,349896,348161,296869,296715,257979,253248,0,1,3,24,48,2,4,5,7,6,12101746,4438829,2452000,2235036,1277418,1233164,1230107,1028202,716831,695773
4803,150,60,90,328,180,118,30,358,120,388,154261,152786,143406,135566,129538,127722,124729,124207,112987,100503,0,5,3,4,6,2,12,8,10,11,23211121,2376140,1899676,1734425,1161160,1137519,865893,850177,657047,650639
4825,54,108,162,216,324,270,698,378,806,428,677302,674924,552601,485124,465662,433346,388908,385302,377250,377222,0,54,1,5,2,14,8,108,22,6,49546487,3123405,3026704,2565009,2308035,2222194,2151121,1851809,1825913,1748353
4851,345,102,380,203,311,280,426,69,100,245,611781,591809,557144,555449,510017,498804,490680,489634,483264,477625,0,4,1,9,2,3,6,33,31,30,39754253,10533538,6515048,4738843,4734038,3930997,3442085,2962024,2952649,2784115
4852,88,132,308,268,581,569,264,179,349,626,292668,280706,192274,176140,173276,170328,168195,164276,154563,151009,0,2,5,1,4,9,10,14,11,13,31946742,3724550,3004951,2997722,1650884,1563898,1468001,1316389,1155463,1152151
4858,36,54,55,18,90,72,161,143,233,215,829691,702231,650585,638099,619369,611181,587976,565531,554042,540282,0,1,18,2,36,4,3,8,5,37,17170066,8083471,3237594,2256740,2220159,1736127,1408969,1249523,1221281,1211073
4863,99,132,66,460,295,493,328,165,262,427,1217507,1172611,1137688,979699,957645,954561,931470,925343,834751,808226,0,5,1,3,33,2,11,4,66,7,56064719,5912474,5643576,5009878,3825131,3744119,3393445,3347329,3135008,2882059
4894,132,198,66,264,330,396,655,721,268,462,1870747,1740684,1606993,1503276,1417890,1089158,1063263,1009407,987270,980965,0,1,2,6,66,11,4,10,12,9,123871711,17397342,12313479,10493138,8306410,6778801,6230107,6131718,5982486,5843071
4907,749,116,691,58,290,174,575,807,348,633,810001,767501,720538,719820,690050,684161,678777,653945,641155,627438,0,1,11,58,10,3,4,12,5,15,52526220,8079269,4330066,3951906,3696585,3426259,3266080,2493380,2432979,2188046
4937,497,426,142,355,852,639,71,213,781,284,1381589,1253441,1251876,1168351,1118575,1104838,1066760,1064983,1040229,1020956,0,3,1,7,6,8,4,10,18,12,111071496,12395473,11029782,8978968,8947174,8859134,8559009,7542192,7368889,6449006
4948,41,505,242,42,417,82,380,553,142,339,658759,499859,495152,476379,463765,451414,445130,418897,410691,409225,0,1,3,11,10,8,41,21,6,15,44972111,8985202,5380352,4793924,4005287,3528492,3352394,3171537,2921679,2875657
4949,104,78,52,284,156,130,310,26,258,264,1098434,1000751,835698,719856,690274,674646,665479,663601,645479,630691,0,5,2,1,4,6,7,26,3,9,47870057,4720419,4261823,3912313,3555859,3534742,3230424,3174109,2625844,2334823
4969,85,196,284,245,341,370,313,143,256,408,795820,659678,619643,576346,574985,567957,565215,518980,515609,512633,0,2,3,8,14,4,1,7,12,29,40977722,9291692,8861194,3943957,3850488,3136235,3110393,3029786,2908772,2902820
4981,35,105,70,140,71,178,175,284,142,488,766219,757003,661984,612490,568316,558587,531614,516313,514396,506083,0,1,35,4,2,5,3,6,36,70,34608859,6945429,4002853,3143383,3100844,2830373,2262875,2135422,2057204,1882531
4994,0,292,390,214,52,532,246,177,272,333,469250,450251,419740,417536,402556,397482,394752,389534,380548,377475,0,4,3,12,1,7,9,8,22,11,52907826,7621399,6931586,5115791,5085767,3056069,2583148,2171795,2168637,2150046
4995,0,326,743,309,690,398,93,643,267,718,762389,603554,572018,559108,546878,524623,516646,514192,514025,503438,0,4,5,6,17,20,1,22,13,9,63053218,11860605,6739309,6524388,5409856,5069655,5024117,4470458,4441839,4372958
4999,68,34,170,102,204,136,337,238,303,272,984552,842951,819489,812427,800283,781055,724719,722592,667013,573778,0,1,6,3,12,34,4,7,68,13,43472793,8252319,5328266,4450463,4273809,3619591,3283843,3224852,2669987,2167289
5001,36,258,72,502,544,256,108,257,514,441,705468,582531,582515,564815,510408,506468,500470,485930,470683,467320,0,1,2,8,3,4,22,36,13,10,47773506,11005075,10858224,5613799,5441240,4341965,3557602,3549154,3391762,2903077
5033,80,120,160,40,317,357,240,280,397,277,397781,384757,294612,257391,209633,197468,186334,179589,175793,167136,0,1,3,2,6,4,8,5,40,80,33317556,4554706,2605378,2168319,1991426,1717104,1624167,1534448,1119348,997931
5066,325,203,569,577,447,488,39,487,284,162,656774,624300,617736,554059,553734,552330,548984,544726,529985,525733,0,2,1,3,5,8,20,10,21,4,47905503,9221766,8422497,8146283,4286252,3852352,3745794,3333193,3064533,2779943
5072,96,128,64,160,318,382,350,286,224,192,678271,665500,618770,565712,521884,521032,518128,515967,492494,491182,0,1,4,32,6,7,2,3,9,5,49523600,5090687,3283432,3258908,2966403,2817060,2695889,2300931,2134629,2050863
5118,40,120,80,200,160,237,240,437,280,517,241984,231164,222508,200148,188906,175908,163498,159480,143773,142238,0,1,4,5,2,3,7,6,9,13,41834074,2859064,2795241,2006580,1961660,1886106,1787513,1779297,1677942,1302108
5120,66,309,46,921,912,741,663,803,469,695,791634,773657,768368,725135,714971,678932,661204,655575,645024,625003,0,4,17,7,3,5,13,10,27,18,84394017,12273150,9794444,8029642,7425217,7287250,6840834,6813222,6161810,5415610
5126,88,132,44,176,308,569,525,349,305,352,488000,470318,348440,340368,312200,309832,282672,273955,266130,250682,0,2,4,3,1,44,5,8,88,9,34366269,4578574,2890574,2756649,1783173,1774167,1720543,1481393,1166840,1105280
5133,73,268,244,146,49,243,122,195,219,171,752856,720512,636824,512805,492870,492253,484140,475438,474115,465004,0,1,6,2,12,3,11,4,16,24,33436070,6261516,3659636,3305600,2967481,2805527,2707430,2382369,1951453,1917319
5164,227,208,170,151,189,284,246,95,265,76,147431,136287,135384,124192,121268,118053,115109,101411,99371,92772,0,2,1,3,4,5,19,6,7,18,12919722,1816851,1522156,1400514,1028192,654390,345742,345151,310678,288143
5180,46,179,312,45,180,313,223,68,67,216,408563,389683,387495,371393,368012,365845,365408,354408,326097,305454,0,2,1,3,4,7,5,12,11,8,18665724,5262938,4291181,3939810,2451115,1427599,1411464,1401963,1373487,1162919
5181,277,68,439,313,67,205,314,449,413,485,334054,314051,313330,304653,303490,290556,283874,283676,275091,272647,0,2,4,3,1,6,5,8,9,10,37526079,7062905,5719734,5163079,3127932,2907985,2818407,2744233,2711544,1863814
5196,55,219,128,201,198,238,150,127,137,106,550662,446852,443818,416343,382543,367246,352147,346475,337906,332942,0,1,4,3,5,13,14,8,7,6,28339296,6223726,4367082,3961840,2565818,1765933,1574743,1503834,1420146,1216225
5213,80,120,40,160,397,240,277,200,447,438,1708848,1525797,1368727,1274903,1026503,1024969,958997,950898,949813,921518,0,7,40,2,1,80,4,14,10,120,58081839,7954023,7189914,5211815,4957919,4919505,3944026,3850566,2932032,2759224
5215,710,645,775,840,905,260,580,325,195,65,830357,784861,783560,766238,749473,747523,733904,728285,684970,677387,0,1,2,3,65,11,8,7,5,4,90837978,15480335,4735883,4201935,3339321,3327809,3180885,3003261,2675887,2388788
5228,66,132,198,264,396,330,787,462,721,871,2977095,2928856,2928825,2404061,2186694,2181476,1967255,1962518,1949012,1888055,0,1,66,4,7,2,67,132,11,8,132271698,18184176,14386261,10627945,10577235,10068446,7832407,7536999,5367760,5288126
5256,755,252,63,881,562,504,565,817,818,315,895922,766440,754834,727530,680462,675949,658796,654899,648331,648021,0,3,2,17,12,7,5,10,19,9,84569079,15521112,12186561,9146823,7998086,7148192,6505771,5388401,5137912,4953777
5263,246,164,500,250,375,583,407,325,42,458,301828,298020,292579,273822,266305,261425,251207,243644,228578,227676,0,1,2,4,7,3,6,5,8,14,44009438,6626854,3563152,3447257,3435354,3357032,2898061,2653239,2628533,1609590
5267,497,462,213,148,428,71,249,355,0,134,735455,699728,689326,616128,570229,569768,569299,544117,535231,527993,0,2,7,1,8,14,4,6,10,19,41136421,11266541,5991509,5295674,5078951,4536373,4365700,4335366,3880759,3844259
5269,87,29,116,145,58,201,174,143,172,404,636214,629334,590443,530526,505241,498965,454016,443852,439992,430668,0,1,29,3,2,4,9,5,8,58,29891074,4865991,2942154,2885068,1762939,1739180,1632668,1471096,1355946,1241705
5270,142,71,213,284,355,704,426,633,846,144,3041324,2958790,2661157,2492720,2299470,2108201,2049638,2011484,1987762,1986118,0,71,12,142,6,72,11,3,1,9,148320147,15693205,11371959,7949090,7560974,6459801,5732658,5660840,5350073,5187341
5283,45,60,198,183,75,104,119,149,179,213,404497,403855,401609,383770,380587,374090,357312,347925,347752,346626,0,2,4,3,1,7,15,16,8,6,25964327,4006792,3910442,2938310,2315200,1494319,1263070,1087233,1066384,1030926
5305,108,81,135,54,241,322,349,268,110,295,901450,891950,656974,631665,629364,628003,618978,606852,574333,558517,0,1,27,4,2,3,5,54,6,7,30788020,4524821,2700115,2531931,2506575,2260069,2157837,2012917,1901770,1454489
5313,346,416,846,68,897,484,899,207,748,579,734932,723999,684589,677942,662669,609118,606686,602728,601820,600984,0,2,7,4,17,9,3,12,15,14,90969981,20763257,10963579,9312004,7956987,6573848,6391818,5871103,5613786,5264886
5317,52,130,132,104,26,79,78,106,53,156,320758,302237,284438,272946,263684,263421,262082,253256,243142,232471,0,1,3,5,2,26,6,7,4,52,20596712,4237735,1951843,1673959,1456402,1406084,1178034,1141466,988582,971985
5358,86,215,129,384,172,341,258,427,437,298,1036585,922326,870398,854704,831049,818379,774001,731594,711650,666262,0,1,3,2,5,43,86,7,6,9,66189442,7902686,3918256,3612866,2881259,2711414,2644823,2420726,2285883,2281602
5362,108,162,135,81,187,214,241,268,54,189,839100,785315,779166,622047,599818,581565,577264,556521,555782,541471,0,1,3,2,27,5,7,4,6,12,27041564,5052231,4344029,3945456,2378698,2243917,1770215,1703461,1657084,1417139
5385,268,335,201,402,134,933,1000,866,974,1002,1134430,1121448,1065390,968152,944285,850174,778468,768773,720228,703204,0,6,2,1,8,17,7,3,4,9,64412900,4740873,3843997,3742755,3648082,3153537,3000935,2612108,2549119,2418212
5395,65,424,390,96,162,161,195,228,332,260,663749,631492,547714,514362,489883,484245,483931,482235,481549,474468,0,1,9,6,16,5,2,12,3,8,48369705,7621929,5455885,5109085,4666562,4559493,4215949,2582339,2523653,2469060
5422,50,203,204,457,101,152,304,51,102,610,1191466,1059696,1056542,1002064,946772,907347,864850,854367,850373,822662,0,1,6,17,15,4,50,18,8,13,71157763,15447034,11321597,7765117,6315320,5775313,5142628,4879168,4827921,4022491
5428,207,69,690,552,483,213,119,191,882,959,1147469,1013257,916412,915186,863092,838221,798099,776521,775310,772405,0,1,6,19,4,3,7,10,2,13,75454002,15674523,10364785,8886588,8632548,7944273,7051475,6144723,6120288,5939950
5442,491,138,841,961,774,839,345,672,141,493,944792,892509,862284,837510,828344,825273,765387,763205,762181,759050,0,1,2,3,19,12,25,15,18,16,51607258,17294973,15937352,9292180,6156484,5557069,5556360,5142162,5051369,4812627
5445,88,44,110,66,132,306,297,328,152,22,375952,331235,329931,300775,254580,253690,249482,245810,240687,239111,0,4,2,3,1,22,7,6,10,8,21830238,2314567,2166728,1962590,1872328,1316612,1252840,1233259,1059665,890741
5477,402,329,220,152,439,256,146,219,183,356,663588,631896,577194,572080,571591,561899,550590,546988,540010,534181,0,6,1,5,3,12,4,13,9,2,64735438,7168809,6269059,5950691,4982208,4477777,4080870,3148216,2835256,2763231
5481,192,128,256,64,571,699,635,320,507,384,2429843,2386475,2321912,2269463,1557262,1544662,1475390,1437825,1369999,1368674,0,1,64,13,11,128,2,65,5,6,109972724,12659227,10265349,6826830,6520519,6307153,5838075,5746303,5288011,4798032
5541,180,135,90,537,225,582,492,538,181,226,399021,389170,336656,302340,269995,256491,235565,221839,214966,206617,0,1,5,8,4,7,6,9,3,12,46789690,6646384,4586344,4213143,2904607,2684641,2531245,2485152,1888494,1809370
5572,12,176,32,105,195,72,93,16,34,49,274369,267144,265884,265783,256671,252363,246320,245328,238558,234724,0,1,5,4,3,6,8,12,2,17,19903010,5418367,3404320,3289651,2067466,1815285,1694902,1558502,1527526,1330450
5574,159,212,106,53,265,579,632,526,318,473,2641928,2488235,2427376,2053374,2015577,1750096,1685678,1608902,1526925,1322337,0,1,53,2,106,5,8,9,10,159,93211841,11520106,10307074,7142855,6216484,6204396,5369747,4925447,4904851,4836034
5591,99,132,66,328,361,295,165,394,427,33,948542,749924,713451,618459,594020,555521,495765,477472,468323,461521,0,1,3,2,5,33,4,66,7,12,46785393,4564091,4110046,3590114,3428975,2375649,2266583,2211943,2159463,2007723
5593,69,508,0,35,472,334,190,104,453,477,718638,643754,602635,600767,576553,560698,559680,548429,545144,537286,0,3,5,4,10,2,1,11,9,12,58824801,6997254,6316920,5972145,5419378,5232388,4989530,3956341,3921159,3688562
5602,382,90,265,87,151,263,356,266,295,181,449294,390015,376976,370090,355187,346716,342989,341595,340895,336167,0,1,4,5,2,3,8,7,9,13,38615169,11992620,4837277,3965832,3835827,3567473,3462248,3419391,2829648,2801108
5622,425,567,70,141,780,1064,212,449,214,427,1061025,1046455,972712,957609,892115,862847,860658,857130,832535,826342,0,1,3,13,6,17,18,15,2,14,124935694,10669217,10010331,7706003,6801364,6458757,6370440,6188059,5809634,5563898
5628,162,108,216,270,54,324,590,644,536,603,914458,851874,811335,781325,629998,520681,517455,503141,496718,469546,0,1,4,5,7,54,9,15,108,6,58000542,4456938,4139498,4087486,3513084,3037215,2788535,2424712,2131865,1974692
5632,50,398,547,249,597,448,497,498,447,149,1275592,1063268,964481,848028,830529,827257,824931,801590,792418,766110,0,1,5,16,4,12,10,8,3,6,76029553,12688941,9760227,7983812,7779708,6652718,6231638,6113330,6049118,5964238
5650,94,141,47,282,329,513,188,325,466,701,1613054,1299221,1150020,1021220,898908,840523,795822,757549,726640,726285,0,47,3,94,2,1,4,9,6,7,64172968,6619217,4492391,3823806,3576440,3398254,3092606,2924144,2798547,2597251
5698,107,46,122,76,30,111,91,80,170,75,397985,368370,359866,344833,342382,305888,291410,288585,287710,287507,0,1,4,5,6,3,15,9,19,13,21986679,3386714,2286826,2199279,2092703,1476410,1366978,1278612,1245809,1190937
5700,65,130,260,325,195,264,66,198,528,726,680084,570037,529101,510171,491491,478487,418205,417819,391451,381680,0,1,2,3,6,65,4,7,10,9,39358224,17147050,5812433,5031665,3952998,3513695,2586119,2561984,2355238,2019292
5724,132,88,176,44,220,264,481,437,393,308,1364018,1300464,1299634,1180258,1152013,1134007,806945,791290,771292,738823,0,44,4,8,6,9,3,88,1,11,53008554,5485627,4767533,4460029,4331005,3542267,3226919,2868242,2826779,2741095
5735,97,523,670,141,264,383,660,0,535,46,678499,638031,618031,591367,531112,531011,527406,518965,516876,515899,0,1,2,4,10,8,15,6,9,19,67066846,14694566,11870178,8919390,5932150,5858045,4893860,4806142,4715754,4522034
5742,292,83,123,0,333,84,82,448,208,199,714360,656762,635306,607549,585942,575802,555010,535980,532846,514369,0,9,2,3,4,1,11,10,6,32,56087188,7983593,5363240,5143371,4681450,4336919,4039075,3975599,2778373,2676298
5774,84,168,42,210,126,252,375,417,333,294,835328,774350,770590,767564,740337,697646,684627,653373,616148,568398,0,2,42,1,3,84,8,4,9,43,49133281,4161542,3784200,2154295,2099964,1945462,1692588,1679003,1405234,1334816
5794,167,208,418,542,125,543,414,43,335,317,523663,514157,468628,463524,452431,448061,439980,438807,434363,424354,0,1,2,4,5,8,3,6,24,9,42053453,17888165,8231761,4815539,4482735,4122975,3310960,2912925,2634395,2511724
5837,293,238,89,407,318,402,353,0,405,179,422863,402627,400578,392684,387914,385834,375370,371094,370917,369921,0,3,5,1,4,11,13,14,8,2,43303466,6840909,5537863,3829023,3681749,2640019,2593464,2421804,2192121,2169754
5891,142,213,284,71,497,426,355,846,704,775,2388857,2225726,1918104,1798504,1542174,1483933,1457073,1322497,1287142,1247156,0,1,7,3,71,12,5,2,6,142,146236558,26313294,11347794,10989481,10396316,8936413,8195654,7393533,7303854,5854127
5912,78,130,104,52,388,26,362,154,156,206,583493,538128,494108,453940,430499,397655,394524,371406,369415,367730,0,3,4,2,5,26,7,8,1,52,27682444,3050383,2689762,2585747,1899773,1887812,1727587,1167448,1083350,1067660
5927,122,183,666,61,244,0,305,427,488,422,668177,631027,559995,517704,512757,510363,441858,403308,396919,392833,0,1,5,7,61,3,10,16,21,2,34442627,4741733,4594234,3528285,3196773,2698266,2405913,2336473,2308794,2300332
5944,18,36,179,108,90,238,161,73,54,72,518099,427561,365083,347072,329857,327963,322789,317310,314463,310752,0,18,2,1,36,5,4,3,7,10,26768398,2619962,1780772,1124772,1090217,985446,864771,848005,746859,643964
5952,189,252,126,315,378,63,625,688,441,562,2213231,2189530,1952168,1890244,1689122,1651009,1577406,1557325,1481920,1467612,0,63,11,3,10,126,1,8,16,189,121337897,8093393,7620680,5361282,5095892,4931650,4014324,3779077,3758916,3742998
5991,122,183,61,427,727,244,483,366,488,305,1077517,1062794,838853,836826,819728,783066,758264,739429,731653,731587,0,2,61,1,8,17,122,11,5,12,62939963,4342805,4005239,3991003,3339830,2850734,2631607,2597240,2415736,2264223
6030,192,64,128,256,325,320,195,455,65,130,1309718,1269331,1238831,1121607,1029592,1009547,957350,947672,924002,901391,0,1,2,4,11,64,3,6,9,10,116686906,24044655,9313196,7085008,6548092,6182282,5233578,5019512,4928383,4833565
6034,0,210,209,68,949,62,350,349,70,330,915534,860724,802229,752326,749961,718515,697179,691115,679172,672645,0,3,11,1,12,7,2,19,10,8,69577941,14308239,11298705,10009509,9599181,8636912,8018211,7930610,7784666,7680485
6040,204,272,136,340,68,408,947,476,207,345,1467224,1425492,1302689,1260652,1114939,1083400,920711,881344,865694,859300,0,68,3,1,69,6,8,136,2,10,66877451,5547513,5375985,3732707,3637381,3636878,3473196,3336744,3109843,2612228
6051,192,128,130,256,325,390,195,571,585,955,518710,509928,465688,436672,398177,377413,347686,344656,340578,329073,0,1,6,2,11,7,8,4,10,65,30590607,6408476,3378208,2131308,2113564,1934432,1799250,1565497,1400239,1346409
6061,188,209,84,105,63,167,126,146,42,64,484168,426084,417558,408214,396250,387835,366877,365914,363994,357773,0,1,2,4,3,21,8,6,42,12,27209062,3634157,3190090,2912097,1858905,1657141,1313426,1107007,1001630,764744
6062,56,84,28,362,222,112,194,250,334,278,1137016,992693,936893,854440,834134,805059,745391,737704,736028,675243,0,28,5,3,6,1,56,2,4,10,44834090,4689818,4514270,3871206,3460513,3424758,2835616,2405417,1797553,1792597
6075,162,295,322,214,108,54,241,392,349,376,150334,145234,136641,131338,128702,126778,124523,123820,121006,118456,0,4,2,5,1,7,3,14,10,11,12050210,1526003,1377454,1349923,981890,680742,594372,580226,537573,487678
6083,383,348,409,135,261,394,381,392,327,114,512489,508161,474522,473694,436189,427889,421590,419095,417131,415494,0,1,2,3,4,8,19,11,6,17,27165475,10244075,9066827,4531935,4336312,3065915,2861142,2832563,2754089,2282675
6097,72,54,90,197,179,215,36,108,233,107,193760,177010,173175,153508,140631,139316,134061,124100,111895,107356,0,3,1,2,4,7,5,6,9,36,13341894,1913576,1629270,1476755,890732,748585,547417,536146,446260,397347
6118,639,118,343,171,406,115,117,289,701,165,598449,572844,563226,557412,551817,540626,525773,524376,518017,517955,0,2,1,5,3,9,7,12,8,6,70610471,15432944,11244744,8557586,7445448,6710268,6116307,5709913,5642823,5019777
6138,115,138,205,228,182,92,46,69,184,159,409805,345173,331465,318062,311881,311780,305348,299624,298183,279118,0,4,2,3,8,6,23,1,7,12,16152450,2605988,2080818,1769889,1248614,957069,952581,898321,850344,791710
6148,240,120,180,300,60,715,655,595,360,775,1643003,1632711,1513062,1268652,1166793,1023184,1004062,947589,944823,875434,0,1,2,3,4,60,6,10,8,9,114313116,24594353,7735403,6898464,6613279,6062240,5519354,5214419,4837168,4477737
6157,355,152,101,360,257,199,178,25,378,330,816220,716661,610530,581447,525812,523374,519776,501624,498403,482611,0,3,4,5,12,11,1,16,25,8,39400257,7102548,6327194,3487547,3391194,3361208,2859238,2603070,2573725,2548798
6158,63,20,157,431,219,346,221,284,95,195,303403,280429,278599,272831,260968,257127,253846,252692,251041,248945,0,5,2,1,4,7,10,3,11,13,35402640,5456747,5377152,4954475,4817311,3536021,3062161,2986480,2831617,2332451
6226,65,195,130,260,325,580,515,645,390,775,2569846,2302625,2224577,1852792,1553959,1466882,1461582,1364603,1293683,1163352,0,1,65,2,4,5,12,13,130,25,130714722,14929950,13177951,10128014,9349833,8059183,7828438,6415672,6053218,5987343
