10351,3,2,13,12,4,14,1,8,7,11,15316,14471,14456,13119,11986,11212,9779,9617,8811,7770,0,1,2,4,5,7,10,13,9,6,368335,99089,51470,18786,15704,10890,10705,9614,9372,9082,7,2,12,3,11,6,8,1,13,4,12850,12533,12533,11594,11594,10077,10077,8052,8052,5618,0,1,2,3,7,6,8,12,4,11,271906,34330,28489,17985,9070,7778,6680,6331,6162,5975,7,2,12,3,8,14,13,9,11,10,14750,14706,13457,13439,11481,11044,9887,8044,6642,5835,0,2,3,8,7,4,9,1,14,6,350623,37322,28059,9604,8802,8201,7342,6605,6506,6332,2,13,3,7,8,12,1,4,11,14,11995,11995,11995,11995,11995,11995,7990,7990,7990,7990,0,1,2,3,4,7,8,6,12,13,402665,38278,28787,19360,9831,8949,8051,6805,6297,6120,13,8,3,2,7,12,14,9,4,1,12822,12693,12437,12055,11551,10930,10196,9356,8419,7394,0,2,1,3,8,4,7,13,12,9,503832,28952,24803,20838,8712,8279,7969,6432,4914,4851,12,7,13,2,1,4,8,3,6,9,19077,18639,16404,15364,13840,12901,12560,11884,11841,9484,0,1,2,4,7,3,6,12,13,8,456791,72837,34247,17763,14039,13949,10174,10115,7818,6323,13,8,3,2,7,12,14,9,4,1,12821,12693,12437,12055,11551,10930,10196,9357,8420,7394,0,1,2,3,4,8,7,13,9,12,426162,34633,30013,21382,10603,8847,8572,6447,6142,5702,13,8,3,2,7,12,14,9,4,1,12815,12687,12432,12052,11550,10930,10198,9361,8425,7400,0,1,2,3,4,8,7,13,9,12,438388,34632,30007,21385,10608,8845,8567,6441,6148,5700,3,12,2,13,7,8,1,14,4,11,12221,12221,12221,12221,12221,12221,7609,7609,7609,7609,0,2,1,3,7,8,4,12,13,6,516793,28758,25116,19591,8642,7988,6876,5951,5867,4173,13,8,3,2,7,12,14,9,4,1,12812,12684,12430,12050,11549,10931,10200,9363,8428,7404,0,2,1,3,8,4,7,13,12,9,498232,28714,23400,20862,8740,8028,7885,6428,4961,4930,2,13,3,7,8,12,1,14,4,6,12216,12216,12216,12216,12216,12216,7617,7617,7617,7617,0,2,1,3,7,8,4,12,13,6,494715,28562,23775,19607,8573,8051,6562,5948,5913,4215
10361,9,10,8,11,3,4,7,2,5,6,88903,85204,77391,66737,64646,60070,56181,54679,45894,39800,0,1,2,4,10,5,7,6,3,9,901121,392557,210344,62986,56961,53590,52634,50099,45888,43633,3,4,10,2,11,9,5,12,8,1,75019,71448,65784,62324,61681,59011,53145,49218,41137,36211,0,2,1,3,4,5,11,10,8,9,746551,153321,124951,124621,73574,46094,36831,33075,31251,31192,3,2,8,13,7,9,4,14,12,1,76469,72435,72311,65764,62132,58071,55203,54768,54099,44307,0,2,1,3,4,8,7,13,9,12,1139238,190352,182865,138353,63028,55140,49256,38089,34983,29266,3,9,8,2,14,4,10,13,11,7,87201,79852,77573,73872,72273,66080,64543,47792,45395,41517,0,2,1,3,4,8,9,5,10,14,1063142,175886,172400,139163,82429,51241,49568,37968,37968,36155,9,2,3,4,10,8,11,5,14,1,95447,84085,82826,79332,74327,68654,62664,57850,56045,36874,0,2,1,3,4,5,9,10,8,11,1218559,204259,202087,102733,102352,72565,58303,41992,36872,33241,11,3,12,4,10,5,2,13,6,9,116747,107249,106732,106453,102503,92740,89760,78758,68993,66597,0,2,1,3,4,5,6,12,11,10,1113396,228339,198345,191761,125335,81529,62775,62281,61730,52941,12,3,4,11,5,10,13,6,2,14,96200,92072,88759,79874,78636,77744,76222,66578,58025,48126,0,1,2,3,4,5,6,11,10,12,994019,262011,146158,134018,117747,93061,55022,50252,49788,48197,5,4,14,6,7,13,8,3,2,9,93063,86670,85081,79089,71014,66856,64104,62723,48259,36915,0,1,2,4,5,3,6,7,8,14,626160,206177,120897,107542,104079,91521,71252,48934,42168,40624,7,6,8,5,9,4,10,3,11,12,82419,81749,79247,76910,72710,67790,63578,54735,52773,41092,0,1,2,3,4,5,6,7,8,9,420229,102655,93343,86144,82706,78297,70188,60653,52619,45538,8,7,9,6,10,5,11,4,12,3,75240,75148,74966,74423,73418,71747,69137,65558,60832,54911,0,1,2,3,4,5,6,7,8,9,344956,121634,101624,86166,81149,76908,67388,56267,49600,47717,14,12,13,11,10,9,7,8,5,6,85953,80616,74791,72339,70695,67344,58741,57558,46420,42794,0,1,3,5,7,14,12,9,10,11,329825,71275,50275,46270,43900,43174,42466,41678,40666,39476
10364,5,12,13,3,10,4,1,0,11,7,26436,23716,22473,18128,17713,16096,14333,13541,12024,11780,0,1,5,2,4,3,6,10,12,11,1971308,125053,38902,31978,29011,16282,15534,15165,12772,9404,11,4,3,10,2,12,9,5,13,8,21169,20537,20107,19510,18008,17226,16555,16296,12286,11867,0,2,3,1,4,11,6,12,7,8,1677789,55076,40277,37537,17954,14774,13869,12231,12225,11681,3,11,5,12,13,9,1,4,14,6,25233,23863,23052,19384,19362,17460,17162,16366,16134,13105,0,1,3,2,5,4,11,6,9,12,2064847,77849,45955,27524,21313,19876,12113,12087,11969,11307,4,11,3,12,5,10,13,2,6,9,26675,25413,22927,22670,22376,21490,20404,20317,14885,14401,0,1,3,2,4,5,6,12,7,9,2103835,68495,44426,33671,18252,15004,14550,14295,10991,10303,12,3,10,4,6,5,1,13,14,11,24907,23813,22907,19343,19300,19018,17229,16812,15457,13862,0,1,3,2,4,5,6,12,10,8,2277498,77820,43372,30338,23394,17416,17156,13790,12475,9964,9,2,3,14,10,4,5,8,1,13,79282,77155,68608,63011,60069,58853,56263,45383,41038,40685,0,1,2,4,3,5,9,10,7,14,1753981,268252,201938,91918,91801,64202,56033,42695,39831,34322,12,5,2,9,3,4,10,11,14,8,31842,30554,27275,22813,15732,15549,14639,13046,12351,10824,0,2,1,3,5,4,12,9,7,8,1794539,77251,58882,40671,22181,21445,20089,18985,13591,11461,13,5,10,3,2,11,12,6,4,0,25375,25072,23809,23118,20597,20166,17186,16261,15273,14485,0,2,1,3,4,6,13,8,7,12,2104513,66044,62779,59165,25490,20878,19711,18799,14536,13502,11,3,5,4,12,2,10,6,13,14,22820,22299,20180,18509,17691,17476,17371,16574,16172,14339,0,2,3,1,4,6,8,12,13,7,2420579,56291,52104,40616,21396,18831,15118,14852,12863,12784,4,13,12,10,5,11,3,1,2,9,25179,21737,21004,20110,19577,16348,16126,15700,15525,14159,0,1,2,3,4,5,7,13,12,9,2749600,63305,45567,33315,31742,16356,13137,13023,12124,10797,12,4,3,11,10,5,13,9,2,6,21174,21026,20272,19573,18241,18218,16327,16314,15452,15142,0,2,3,1,4,12,6,7,8,9,2811259,47121,44320,31339,24363,14881,14237,13405,11680,11245
10365,6,3,4,10,2,7,12,9,14,13,60806,58065,53192,52868,52555,48441,41855,40882,34472,32037,0,2,1,3,7,5,12,10,9,6,1613534,108038,85000,63040,62737,47839,28919,21226,20261,18514,6,9,3,13,10,7,2,4,1,12,67953,64996,64191,54456,53975,50599,47751,47038,45262,44969,0,1,2,4,7,3,10,5,13,9,1605714,320183,170953,105252,61255,53283,48401,46337,40668,38742,14,10,2,8,4,11,7,9,12,5,90682,75304,72727,70172,68585,65222,64900,54797,50193,44910,0,1,2,4,3,10,12,11,14,13,2192154,304889,182690,146662,145079,103512,99030,72415,67036,65894,5,13,4,3,12,8,7,10,6,9,100769,84791,69695,63166,62426,62099,61477,57605,55141,49594,0,1,2,3,5,6,4,10,7,13,1705755,119259,107704,65030,47145,39071,31156,24738,20230,19757,14,4,11,1,2,13,5,9,12,3,99187,87846,72258,65670,65450,59724,59314,47249,46474,44312,0,1,2,4,3,5,14,11,9,12,2141918,334680,221791,86353,80808,54886,53323,42836,37027,34321,4,11,7,8,12,5,3,10,6,9,31222,27673,26726,24735,24495,23283,23012,19639,16346,12831,0,1,2,5,4,12,7,9,6,3,1199655,211706,123149,34319,28969,23169,21057,20344,19039,18900,7,14,6,12,5,11,2,3,10,4,62912,60310,56958,56530,52914,50743,50628,50565,42986,40217,0,2,1,5,4,7,3,14,6,8,1501068,167163,160712,74445,60136,52372,48382,41336,38863,38351,5,11,10,12,4,14,9,0,6,13,98740,96233,90194,64367,56956,51906,43076,42359,41197,36727,0,1,4,2,5,6,10,11,14,12,2158853,189072,112203,94108,66859,58625,57751,57492,31594,26643,14,8,11,13,3,6,5,7,9,10,85382,69238,62621,54056,52586,51246,50399,48132,47530,45517,0,1,2,3,4,5,6,7,13,12,2033107,257129,243616,221333,181188,122268,96911,43571,40643,40458,13,7,2,9,4,11,8,3,0,5,119174,118205,104213,103973,101682,88362,60615,58410,54450,53107,0,2,4,1,5,7,3,9,13,6,2269763,313791,168281,122364,96271,81638,77589,75798,57413,53670,3,0,5,10,7,8,1,12,2,9,50660,50176,45321,43204,38497,38427,37374,37252,36033,31177,0,1,3,2,4,7,5,10,6,12,2186437,381145,176598,137318,83941,67079,61827,56109,54939,50058
10404,4,6,3,13,11,2,8,14,5,1,41652,38741,35978,35506,34741,28316,27996,27130,24394,19948,0,1,2,3,4,6,5,11,13,8,1262716,132894,83026,50892,44782,35650,26971,20471,19579,17094,9,4,12,6,11,1,7,2,3,13,42321,41690,40002,38365,37284,34046,32552,27985,19545,18928,0,1,2,4,6,3,9,7,12,11,1192563,153600,65747,49391,32678,29966,23349,22423,20869,19525,14,12,4,9,7,6,1,2,11,3,42832,40277,39647,39586,36214,32476,32281,31107,23976,23040,0,1,2,4,3,6,9,7,14,12,1358655,179840,72479,56936,35959,31386,27776,25980,22726,21089,14,6,4,11,9,1,12,13,7,8,35805,34010,33749,31661,31276,29530,29426,28308,27736,27724,0,1,2,3,4,6,9,8,14,7,1349118,130375,66231,51186,46285,23934,22971,22208,19384,17220,6,13,11,8,1,3,4,2,10,7,41574,39390,39212,36674,32947,31906,30637,27756,24542,21336,0,1,2,3,6,4,11,8,13,5,1572113,190524,63765,46395,42664,42132,24084,24067,21241,17551,13,11,8,12,6,10,14,4,9,3,67136,54396,53137,50368,50356,46387,41412,36718,32858,32521,0,1,2,3,4,6,8,13,11,10,1337653,140972,58599,51571,46529,43590,35811,34505,29869,27466,8,12,3,14,10,1,6,5,4,13,43621,42812,41646,41191,38252,38225,36128,29713,24036,23159,0,1,3,2,5,6,4,8,10,12,1447514,214565,66071,44343,36484,34629,33444,30298,25446,24725,3,7,9,5,1,13,12,11,14,8,43506,41147,38175,37449,36803,36600,29967,29692,29351,19331,0,1,3,5,7,2,9,13,11,12,1373148,185264,73877,39922,31617,27815,24804,18558,17155,15628,13,7,3,11,9,5,1,12,8,2,48380,47079,46136,41674,40972,40897,39465,10848,9266,8833,0,1,3,5,7,13,9,11,2,6,1312121,193274,72174,41648,35777,25125,24403,23131,21804,7217,3,7,13,5,1,9,11,14,12,8,45237,43935,39641,39105,38887,36015,35583,32357,22549,21999,0,1,3,5,7,9,11,13,14,12,1334167,214247,75160,46954,34570,24615,21461,20873,15576,13236,14,3,5,12,7,8,1,6,4,10,47407,42615,39303,38880,37023,31719,30764,27318,24286,23415,0,1,3,5,7,4,6,12,2,14,1088263,170875,61933,36200,33036,32563,24510,24345,23645,21328
10411,8,0,4,14,7,12,1,3,13,2,58005,50828,37927,34475,34299,33876,32828,26441,22911,20721,0,1,2,3,5,7,4,9,11,14,1654141,463715,159638,121661,93679,65386,51612,48428,43437,40209,9,6,4,7,11,8,13,2,5,0,51778,51763,51247,49887,44323,43409,42472,38333,34301,28118,0,1,2,4,5,7,8,11,3,6,971519,158573,133555,61515,45992,45343,44103,35194,31215,28515,3,4,2,11,5,12,10,6,1,13,22407,20625,19640,18476,16965,16159,16002,12661,11722,11314,0,1,2,3,4,6,5,11,12,9,1645290,76484,53543,47627,35609,18078,17859,15574,14056,11561,14,5,13,4,6,7,12,3,8,11,29073,28515,27751,27087,26933,22953,21658,21295,17166,13227,0,3,2,4,1,6,5,7,12,13,1347071,46720,34290,30815,29319,29109,24249,16838,15274,13459,5,10,8,6,3,2,13,0,11,7,69542,54758,51367,46467,46420,46094,45892,45545,45448,34915,0,1,3,5,2,4,11,10,13,6,2337070,232701,149368,116027,93814,86417,52628,40899,39394,36568,0,6,7,5,1,8,4,12,11,2,26130,24677,23037,22680,21506,17764,17118,9846,9354,9329,0,1,2,3,4,6,7,11,9,14,2125171,189082,78847,47753,45978,38591,30734,19274,18318,15818,7,9,8,2,5,10,14,0,6,12,54640,47558,41145,34575,32792,29537,26863,26362,24628,16477,0,1,3,2,8,6,9,7,13,4,2145451,174715,48541,37623,32954,32543,20376,16125,11165,10551,9,10,8,4,1,5,13,2,7,14,90219,87802,83475,71454,60015,51781,41752,41255,41048,40490,0,4,3,1,5,6,7,13,12,2,2481932,196363,192715,178197,141536,115464,98728,64546,62749,59837,14,8,6,0,1,13,11,5,9,7,41728,37984,32319,32066,29728,29250,26661,26406,26179,25204,0,3,2,1,5,11,4,13,9,6,1606793,77987,47684,45146,44296,31849,30014,19395,13368,13020,13,14,12,3,2,1,4,11,0,5,40303,40094,35014,29462,29075,25322,24687,24412,22886,15817,0,1,4,3,5,2,9,10,8,6,1536413,73923,55449,46038,43072,42368,37819,33754,30029,22346,8,10,13,3,6,12,11,4,1,0,38254,32985,25229,23523,21078,20638,19659,18746,17353,17159,0,1,2,4,10,6,5,7,9,12,1204073,159524,43520,42926,28233,25840,24163,21120,15582,15153
10436,7,13,14,4,0,9,8,12,1,11,15947,14627,14591,14281,12043,10433,9712,9414,9160,8629,0,1,4,7,5,2,8,12,9,11,2115873,87484,28339,13319,11942,11812,11023,10412,10008,9398,13,4,6,5,3,12,7,2,11,8,5703,5673,5609,5598,5353,4953,4478,4016,3643,3386,0,1,2,5,3,6,4,12,13,8,1754182,18286,15804,7989,7480,5097,4603,3854,3769,3645,6,4,5,7,14,3,8,13,2,9,9066,8926,8892,8791,8494,8103,7558,7519,6703,6667,0,1,2,3,6,5,9,14,10,7,2105279,38523,31369,17114,12902,11978,7184,7014,6967,6101,13,6,14,5,9,12,10,2,1,8,15026,12110,11761,11631,11234,9921,9920,9553,7785,5796,0,1,2,5,6,3,13,4,9,14,2110703,39177,21686,11647,9983,9319,7430,7415,6756,5962,14,12,13,10,11,8,5,7,6,9,14100,12003,11117,10104,8920,8677,8306,8281,7806,7279,0,1,3,5,2,4,14,6,7,10,2167367,17078,12110,8365,7835,7359,7343,7235,6431,6221,3,4,14,9,8,10,2,7,5,11,14987,14045,13091,12987,12404,11265,11186,8633,8032,7490,0,2,1,3,4,8,9,5,14,10,2048199,26917,26329,24247,17256,8344,8030,8030,6580,6507,7,6,5,4,8,9,3,10,2,11,6881,6706,6357,6198,5946,5284,4891,4697,3685,3305,0,1,2,4,5,3,7,8,6,11,2116458,22126,9984,9752,7244,6044,5934,5097,4360,2796,14,13,6,7,5,4,8,12,3,9,9870,8688,8654,8621,8133,7972,7605,7346,7106,6982,0,1,2,3,6,5,14,9,10,13,2210974,33186,26687,14078,11583,11288,7240,7092,6623,6319,14,4,6,13,5,3,7,2,12,0,9235,8912,8542,8533,8506,8494,7907,7217,6959,6692,0,1,2,3,5,6,9,13,10,14,2327755,42968,33450,16445,13039,12097,7709,7683,6292,6288,7,6,8,5,9,4,10,11,12,13,12840,12664,11429,11186,10002,9527,9375,8879,7985,7212,0,1,2,5,6,3,4,7,9,10,2496836,16966,14797,12778,12560,10608,9964,9136,6893,6687,6,14,7,5,3,4,2,13,8,11,15051,13606,12933,11918,10597,9534,9280,7457,6303,5461,0,2,1,3,4,6,5,7,14,8,2373803,19672,18382,17973,13300,11882,11002,10025,7043,5168
10439,4,5,2,13,1,3,7,10,9,6,63251,56716,51159,50499,44763,43027,39400,36469,36389,35670,0,1,4,2,5,3,6,13,8,9,1919951,249632,91739,76755,68380,59455,38778,35305,26118,25738,4,3,7,0,11,6,10,1,8,13,73543,72693,72419,62373,51495,43831,37286,36166,30907,27941,0,1,2,3,5,4,6,8,13,12,1264547,165214,100178,63786,53382,43246,36597,36228,34517,34015,5,2,8,14,4,6,12,7,1,11,63258,48260,47321,44311,43253,41823,40015,36351,36166,35909,0,1,2,5,3,4,6,7,8,11,1896591,190766,147114,59256,53261,42587,41156,36311,30508,25849,5,8,4,6,12,1,11,2,14,13,57567,52192,49778,49475,43328,42658,41617,40872,39055,35730,0,1,2,3,5,4,6,8,11,7,2182355,217593,118352,60638,53066,51001,46764,31978,25302,23304,4,8,5,14,11,13,1,6,2,7,58380,57420,54942,54918,47349,44700,44083,40770,39631,38239,0,1,2,4,3,5,8,6,7,11,2506853,228149,116659,64654,51158,50371,40148,38790,33891,30533,5,4,14,13,7,8,2,1,11,10,60182,59886,57714,55506,52850,50308,46017,43792,41712,40287,0,1,2,4,5,7,8,14,11,10,2803637,332364,194932,101612,86572,64892,48771,44566,41180,40488,7,4,12,5,6,9,8,10,2,1,64187,61759,60397,59036,50323,48819,44534,40701,38397,37626,0,1,4,5,2,6,9,7,12,8,2556403,175738,95337,74821,71316,41305,39643,39391,36722,31798,4,6,14,13,11,7,9,5,3,1,56631,54517,46883,42882,41664,41300,40661,36699,36647,35550,0,1,2,3,4,6,7,5,8,11,2378148,226677,94471,76323,57676,56740,37317,31479,28074,23492,4,6,14,7,9,13,1,3,11,12,63300,54887,53163,46988,46573,45763,45468,37325,37124,36344,0,1,2,4,3,6,7,5,14,11,2607261,225095,95293,68562,58889,52518,41094,29815,27031,23929,6,3,4,13,1,8,11,5,10,14,64863,58520,58197,53290,48055,44834,41540,39408,33141,33094,0,1,3,4,2,6,5,8,13,11,2836121,240231,97273,72001,59742,57533,39607,30427,26474,24288,4,5,3,6,11,12,2,13,10,7,60799,57101,56395,50097,43693,43648,40746,40228,38806,35814,0,1,3,2,4,5,6,13,10,12,2513336,154077,89500,86640,72787,60918,50834,29044,24045,23005
10440,2,6,10,14,1,3,11,7,13,5,36921,29179,25680,24757,21257,21228,20083,17701,17688,15840,0,1,2,5,4,3,10,7,13,6,1684216,146337,88984,31497,25140,20525,19957,18677,17742,15529,2,8,3,4,6,10,12,7,1,13,14523,11589,9526,9289,9224,8975,8860,7343,6706,6144,0,2,3,4,1,10,6,8,12,9,1568937,33771,20404,13817,12623,7125,7104,6267,5670,5030,2,3,4,8,10,9,7,14,1,12,12879,11148,10565,10414,8812,8361,7827,7705,6856,6576,0,2,3,1,4,10,7,6,8,11,1844752,30787,22743,19941,16457,6289,5526,5461,5222,4908,3,9,2,8,14,10,4,7,11,13,19195,15833,12298,11297,9639,8733,8221,7404,6286,6284,0,1,2,3,9,8,7,14,10,13,1835709,44682,30479,23853,11051,10539,9523,7309,5379,4933,14,8,9,13,7,10,11,12,2,3,12474,11484,11186,11020,10769,9998,9912,9828,8957,8604,0,1,2,3,8,7,9,14,10,13,1625862,46271,28436,11523,10110,8884,8852,6666,6174,4609,8,7,9,10,6,2,3,11,4,5,18785,17815,17700,15083,14429,14235,14062,12882,11728,10235,0,1,2,3,4,7,8,6,9,5,1562027,40824,34191,22790,14459,13291,12618,12278,10938,10260,3,2,8,7,4,10,9,11,14,1,12756,12526,9611,9184,8443,8350,8144,7653,7138,6798,0,2,1,3,4,7,8,10,9,5,1646271,30739,30673,22096,11305,6833,6220,5124,5001,4601,3,8,4,2,9,1,11,13,10,7,12353,11075,10954,10467,9217,9208,8435,8030,7097,6440,0,1,2,3,4,8,9,6,7,11,1643664,46235,26084,20452,13752,7741,5853,5455,5002,4617,4,9,1,14,3,2,11,8,6,13,12887,12588,11732,11581,10903,10040,9675,9637,9460,7786,0,1,2,3,4,8,9,6,7,14,1554126,67809,24356,15129,13964,8128,7952,7851,7001,6746,9,1,3,4,14,7,12,11,2,10,14199,12892,12586,11763,10522,10150,9192,8729,8353,7510,0,1,2,3,4,9,7,8,5,14,1506869,84465,23108,17463,11503,10801,10447,6651,6563,6093,3,2,8,14,9,4,7,11,13,10,13034,12269,10557,8942,8724,8193,8176,7310,7181,6941,0,2,3,1,4,9,8,11,5,7,1424691,28240,24875,20243,12267,5510,5503,5385,5356,5080
10445,12,8,5,2,13,9,10,1,6,3,45199,33739,33625,29389,29207,28333,26628,25537,24586,21556,0,1,2,8,5,6,3,9,12,7,1847653,166130,67182,30297,29820,26944,26728,20745,20435,17453,10,5,3,1,12,8,7,6,9,4,35150,33629,32097,31891,30348,29350,28532,28050,22908,16926,0,1,3,2,5,4,10,8,6,12,1787869,116412,59040,42729,36951,27384,24183,18098,17226,16139,5,7,1,3,9,11,12,13,14,10,43734,41966,39630,39078,38810,36820,29543,27311,22685,22466,0,1,3,5,7,9,11,2,12,6,2123706,199533,64261,44288,32651,24977,20202,19836,15547,14532,3,1,5,7,12,10,14,9,8,11,42516,42018,41816,38638,32445,31911,30444,29081,27555,22712,0,1,3,5,7,6,8,9,10,12,2024340,208355,66799,40235,29900,19482,19185,18865,17485,16590,10,8,12,1,3,6,5,14,7,4,41979,40634,38403,37168,36174,34085,32098,31003,24642,21327,0,1,3,5,2,4,6,8,10,12,2076247,172407,62622,35868,33721,29667,28713,26377,25282,21922,5,14,4,6,3,7,13,2,8,12,73306,72576,69978,64730,58619,57562,51533,47636,36931,27655,0,1,2,3,4,5,6,7,14,8,1618784,156718,133912,88736,73366,69105,59886,50713,38895,28087,6,11,8,1,13,4,3,9,10,7,39204,36898,34112,32005,31474,28583,27140,26010,24002,18883,0,1,2,3,4,6,5,11,8,13,1893926,127308,56368,51315,45232,34359,26251,24677,18319,18317,6,9,12,7,4,1,14,11,2,3,34736,34721,33161,32891,32062,30248,29558,28101,22948,20562,0,1,2,4,3,6,5,12,9,11,2134859,112530,67789,51715,41785,32975,21917,21440,19600,19497,7,4,10,12,1,9,6,2,13,5,44289,38967,38063,36346,35708,33368,29931,28605,25812,19274,0,1,2,4,7,6,3,10,12,9,2227030,160141,72201,50862,31353,26266,24506,23123,20233,19601,7,10,4,13,1,2,12,5,9,8,43560,42537,40666,38336,34852,29309,28894,26792,23869,21252,0,1,2,4,7,5,10,3,13,6,2259669,186978,70300,50153,36929,28318,25737,23967,20389,17922,7,11,8,10,4,5,1,2,14,13,38343,38086,36550,36028,33708,33575,33098,32785,31224,29928,0,1,2,4,5,7,8,11,10,3,2222994,141500,82893,45855,34687,26703,23011,22810,21303,17752
10451,3,4,9,8,10,2,14,7,5,13,25140,24818,24285,23176,19497,17125,16448,15557,15200,14141,0,1,2,4,3,5,9,10,8,7,443608,70907,38621,36078,34992,19978,16102,14204,13090,12129,8,2,9,3,7,13,1,12,4,10,26251,23479,22844,21811,19506,16334,15931,15930,15318,14479,0,1,2,3,8,4,7,9,12,13,430705,64641,55061,34112,16795,15877,14878,12580,8942,8300,3,2,8,4,9,7,1,10,14,5,29404,27102,23575,23040,21701,18482,16781,14580,12174,10777,0,2,1,3,4,8,9,7,14,13,603351,73563,60822,56861,26502,19765,14588,14061,8114,7766,3,2,9,14,8,4,13,10,1,7,24511,22920,21534,20611,20537,18880,17389,17240,14051,13972,0,1,2,3,4,8,9,7,14,10,631400,63867,55966,40476,22485,14184,13041,10679,10281,9681,9,3,8,4,2,10,14,13,7,5,24202,23958,22397,21939,19657,19527,17255,14158,13886,13205,0,1,2,3,4,9,5,8,10,7,589087,67099,46868,37109,30055,15515,15157,13832,12855,10486,3,8,9,4,14,2,13,7,10,12,31802,29560,28294,27815,26722,26400,23294,23255,21983,18080,0,2,1,3,4,8,7,9,13,5,644833,69511,56875,55732,30814,22128,19026,16492,13606,13427,3,4,8,9,14,2,10,7,5,13,25369,24359,21979,21377,19228,18336,16593,15921,14305,14082,0,1,2,3,4,5,9,7,10,8,569599,68644,41019,37213,35449,18573,13964,12640,12457,11998,9,8,2,3,4,14,10,7,1,5,25012,24899,21755,21448,19323,18544,17451,15020,14817,14147,0,1,2,3,4,8,9,5,7,14,601325,65847,55140,37980,22996,18207,15838,13911,11927,9615,3,9,8,2,4,14,10,13,7,1,26201,24933,23860,21098,20217,19429,17288,14706,14105,9957,0,1,2,3,4,9,8,10,5,14,479048,65696,45921,38413,28814,16812,14019,12087,10694,10488,3,9,8,4,2,10,14,13,7,11,25706,25194,21858,21438,20426,20079,17559,12829,11932,11778,0,1,2,3,4,9,10,5,8,7,389291,66328,47440,38615,30206,16319,13784,13754,12828,9150,3,9,8,2,4,14,10,13,7,1,24146,22880,22861,20788,20529,18526,17176,16030,15852,12013,0,1,2,3,4,9,8,5,7,10,325426,65727,48030,37251,27096,14759,14397,11452,11291,10784
10478,9,1,8,2,7,6,14,10,12,4,60974,53671,53024,52954,51508,48516,46336,35432,34785,26631,0,1,2,3,4,5,12,6,11,9,717646,202207,117024,84464,72182,40672,35292,34226,29721,24374,0,11,3,13,1,4,10,12,2,7,61857,55118,55086,53902,53894,50678,50527,48582,48433,47020,0,1,2,3,5,6,9,8,12,4,775586,411997,245501,93861,91358,70541,57426,56315,56107,54550,11,2,3,12,6,10,14,7,8,5,60180,46401,45843,44690,39398,34417,33709,31927,28160,27168,0,1,4,3,2,5,10,8,12,14,1704625,355088,80846,80163,68819,63259,44597,43294,35840,29588,12,6,2,9,3,1,11,5,8,0,40613,37714,35110,32941,32267,31263,29793,26955,25369,22405,0,2,3,4,1,5,12,6,11,9,1464872,116773,87325,49572,45968,41505,30335,30055,28525,22197,1,11,13,9,3,8,6,10,4,7,29803,27683,26004,22937,22846,21435,20553,16966,16045,13500,0,1,3,2,4,6,11,8,9,13,1425428,146111,39140,22269,21041,17456,15517,15108,14715,13158,4,6,13,3,10,11,8,2,1,12,76416,72389,64555,54347,54133,49623,45024,36388,33981,29688,0,1,4,3,2,6,10,13,11,8,1186517,175408,106118,104281,87516,65184,36323,36109,32460,23783,5,2,8,11,1,12,13,9,14,10,31926,30287,30252,26062,25819,25416,24029,22502,21964,20763,0,1,2,5,4,8,3,6,7,9,895785,81714,55144,37453,33197,28884,27185,25039,23323,21218,2,3,7,8,13,12,14,9,4,1,41080,41061,41054,41025,40998,40966,40816,40623,40420,40242,0,1,3,4,5,6,2,10,8,12,1337029,379171,104244,60471,59078,51468,48731,47019,45972,38450,6,7,5,8,4,9,3,10,2,11,36297,36287,34981,34091,32228,31217,27672,26910,23115,21910,0,1,4,7,2,10,8,5,11,9,1614345,162741,83829,83626,81275,76235,72776,70303,64663,62210,9,1,2,10,14,6,13,7,8,3,93846,88088,78378,74168,69380,59361,52758,50399,33410,32189,0,1,2,3,9,6,10,7,4,8,1731586,363465,172246,79188,68862,65098,49801,49716,34859,31411,1,6,11,13,4,8,3,9,12,10,72696,61839,57278,55593,46348,44526,43751,38214,32531,31031,0,1,3,4,6,2,11,8,13,5,1323102,348807,70258,56548,52628,40912,31189,30178,28333,26222
